do any of the windows have shutters,yes,COCO_train2014_000000266461.jpg
do these animals have tails,yes,COCO_train2014_000000004318.jpg
is this manhattan,yes,COCO_train2014_000000219173.jpg
does he have glasses,yes,COCO_train2014_000000135392.jpg
are they sitting down,no,COCO_train2014_000000266469.jpg
is the cat alert,no,COCO_train2014_000000397543.jpg
is this taken at night,no,COCO_train2014_000000445325.jpg
is someone handing out food,no,COCO_train2014_000000004331.jpg
is this person touching the ground,no,COCO_train2014_000000528621.jpg
are these major league players,no,COCO_train2014_000000528624.jpg
is the blue fence made of metal,yes,COCO_train2014_000000459475.jpg
is this person working,yes,COCO_train2014_000000135412.jpg
is this animal real,no,COCO_train2014_000000437630.jpg
is the child sleeping,yes,COCO_train2014_000000266486.jpg
is this a pond,yes,COCO_train2014_000000528631.jpg
is the giraffe long,yes,COCO_train2014_000000135420.jpg
are both children sitting in the chairs,yes,COCO_train2014_000000542839.jpg
is she sleeping,no,COCO_train2014_000000528642.jpg
does this bike have a mirror,yes,COCO_train2014_000000004360.jpg
is this a french train,yes,COCO_train2014_000000393943.jpg
are the ceilings flat,no,COCO_train2014_000000528654.jpg
is she a police officer,no,COCO_train2014_000000135442.jpg
is the giraffe hungry,yes,COCO_train2014_000000266515.jpg
is the clock old,yes,COCO_train2014_000000240194.jpg
did the player just kick the ball,yes,COCO_train2014_000000088110.jpg
are all the people in this scene wearing shorts,no,COCO_train2014_000000432233.jpg
are dots on the cup,no,COCO_train2014_000000397593.jpg
are the people eating,no,COCO_train2014_000000528667.jpg
is this a dangerous thing to do,yes,COCO_train2014_000000043829.jpg
is there construction work going on,yes,COCO_train2014_000000397599.jpg
does this food have filling,yes,COCO_train2014_000000004385.jpg
are they at a park,yes,COCO_train2014_000000000731.jpg
are the men wearing pants,no,COCO_train2014_000000445327.jpg
do the girls jacket and umbrella match,no,COCO_train2014_000000266533.jpg
does the cat have kittens,no,COCO_train2014_000000397606.jpg
could this be in the usa,yes,COCO_train2014_000000135463.jpg
is the bear in a bad mood,no,COCO_train2014_000000266536.jpg
are these dutch street signs,yes,COCO_train2014_000000525020.jpg
was this picture taken during the winter,yes,COCO_train2014_000000004394.jpg
are all of these men wearing hats,yes,COCO_train2014_000000135467.jpg
does this meal appear to be homemade,no,COCO_train2014_000000421639.jpg
do some of these sheep about to be sheared,yes,COCO_train2014_000000415794.jpg
is the woman sitting beside her husband,no,COCO_train2014_000000528687.jpg
are the safety nets needed,yes,COCO_train2014_000000135472.jpg
is this computer a mac,yes,COCO_train2014_000000135475.jpg
are these new buildings,no,COCO_train2014_000000004404.jpg
is somebody paying for vegetables,yes,COCO_train2014_000000266550.jpg
is anyone sitting on the couch,no,COCO_train2014_000000135482.jpg
can you see the end of the train,no,COCO_train2014_000000528699.jpg
is the person snowboarding,yes,COCO_train2014_000000266556.jpg
is there a staircase,yes,COCO_train2014_000000266557.jpg
are the zebras and the giraffe interacting,no,COCO_train2014_000000546869.jpg
do both elephants have people riding them,no,COCO_train2014_000000528707.jpg
was this picture taken in a workplace,yes,COCO_train2014_000000004421.jpg
are the blinds closed,yes,COCO_train2014_000000199923.jpg
does the horse have a little white on his face,yes,COCO_train2014_000000528713.jpg
should they mow their lawn,yes,COCO_train2014_000000004426.jpg
can the woman fly in her current position,no,COCO_train2014_000000266571.jpg
does the man have a spoon,yes,COCO_train2014_000000004428.jpg
can you stand in this area,no,COCO_train2014_000000135502.jpg
are all the people in the picture skateboarding,no,COCO_train2014_000000135508.jpg
is the batter at bat,no,COCO_train2014_000000523890.jpg
is this person sad,no,COCO_train2014_000000004442.jpg
does the bowl have a flower pattern,yes,COCO_train2014_000000580629.jpg
does the yellow car have a motor,yes,COCO_train2014_000000397664.jpg
is this in a neighborhood,yes,COCO_train2014_000000397668.jpg
do horses eat apples,yes,COCO_train2014_000000266600.jpg
are there other vehicles on the tarmac,yes,COCO_train2014_000000397673.jpg
are there any baby zebras,no,COCO_train2014_000000397675.jpg
are these animals inside,no,COCO_train2014_000000528748.jpg
are jeans on the bed,yes,COCO_train2014_000000004463.jpg
is that a tv in the kitchen,yes,COCO_train2014_000000429892.jpg
is this kid ready to ski,yes,COCO_train2014_000000135538.jpg
is this person obese,no,COCO_train2014_000000135539.jpg
is the toilet functional,no,COCO_train2014_000000397685.jpg
is this a busy street,yes,COCO_train2014_000000095850.jpg
does the ball look heavy,yes,COCO_train2014_000000397687.jpg
do you see bridges,yes,COCO_train2014_000000528761.jpg
are there any apples,no,COCO_train2014_000000528764.jpg
is this banana ripe,yes,COCO_train2014_000000266622.jpg
is this teddy bear wearing clothing,no,COCO_train2014_000000568725.jpg
are the sheep real,yes,COCO_train2014_000000401685.jpg
is it still raining,yes,COCO_train2014_000000397701.jpg
is this animal an adult,no,COCO_train2014_000000266631.jpg
is this at night,yes,COCO_train2014_000000004488.jpg
is the day sunny,no,COCO_train2014_000000004489.jpg
is the man wearing shades,yes,COCO_train2014_000000004490.jpg
was this picture taken after eating a meal,yes,COCO_train2014_000000135564.jpg
do you see a ladys handbag,yes,COCO_train2014_000000528782.jpg
is the zebra on the far right drinking water,no,COCO_train2014_000000104898.jpg
is he in a public restroom,yes,COCO_train2014_000000528788.jpg
does anyone have a hat in the picture,yes,COCO_train2014_000000170366.jpg
is there a new roll of toilet paper on the dispenser,no,COCO_train2014_000000397724.jpg
is the cat outside the door,no,COCO_train2014_000000372122.jpg
are these modern computers,yes,COCO_train2014_000000266655.jpg
is this an old clock,yes,COCO_train2014_000000528800.jpg
can you see any grass,no,COCO_train2014_000000135585.jpg
is the pizza already sliced,yes,COCO_train2014_000000528802.jpg
is there snow in the image,yes,COCO_train2014_000000266659.jpg
do you see a lion lurking in the bushes,no,COCO_train2014_000000000753.jpg
is anyone in this image a professional tennis player,no,COCO_train2014_000000397736.jpg
is there a house design in this picture,yes,COCO_train2014_000000131826.jpg
is this city flooded,yes,COCO_train2014_000000305667.jpg
is the floor area carpeted,no,COCO_train2014_000000266676.jpg
is the broccoli being cooked,yes,COCO_train2014_000000044446.jpg
are the horses the same color,no,COCO_train2014_000000004535.jpg
is the horse on the shoulder of the road,yes,COCO_train2014_000000266680.jpg
is the bus all white,no,COCO_train2014_000000372127.jpg
are there people,yes,COCO_train2014_000000000151.jpg
are all the handles on the bathroom sinks the same,yes,COCO_train2014_000000153674.jpg
is the man flying,no,COCO_train2014_000000397759.jpg
will these animals require food,no,COCO_train2014_000000528832.jpg
is there seating,yes,COCO_train2014_000000266689.jpg
is there snow in this photo,no,COCO_train2014_000000004549.jpg
is there a place for the elephants to drink,no,COCO_train2014_000000266696.jpg
is the plane flyable,no,COCO_train2014_000000397769.jpg
are the signs in english,yes,COCO_train2014_000000135626.jpg
does the building have a clock on it,yes,COCO_train2014_000000004555.jpg
are the birds stealing food,yes,COCO_train2014_000000135628.jpg
is the microwave stationed on top of the counter,no,COCO_train2014_000000241058.jpg
is there a tree in the room,no,COCO_train2014_000000153677.jpg
is this the ocean,yes,COCO_train2014_000000397777.jpg
does this plane have design elements reminiscent of a party,no,COCO_train2014_000000306595.jpg
are the factory stickers on the laptop,yes,COCO_train2014_000000004567.jpg
is there anything in the bears mouth,yes,COCO_train2014_000000070735.jpg
is this a sunny apartment,yes,COCO_train2014_000000397787.jpg
is the skater wearing safety gear,no,COCO_train2014_000000393978.jpg
is the person looking at the camera,no,COCO_train2014_000000528284.jpg
is this desk messy,yes,COCO_train2014_000000397792.jpg
would windex be used to clean this table,no,COCO_train2014_000000004578.jpg
is the dog hot,yes,COCO_train2014_000000552575.jpg
is this a mother bear with two cubs,yes,COCO_train2014_000000528868.jpg
is the woman wearing shorts,no,COCO_train2014_000000139817.jpg
does the little boy want to play ball,yes,COCO_train2014_000000528870.jpg
is the person in the blue shirt a teenager,no,COCO_train2014_000000004587.jpg
is the roll buttered,yes,COCO_train2014_000000528880.jpg
is the bear climbing a mountain,no,COCO_train2014_000000528882.jpg
are the bus doors open,yes,COCO_train2014_000000004595.jpg
is there any ham on the plate,yes,COCO_train2014_000000501947.jpg
does the male have an umbrella,yes,COCO_train2014_000000397815.jpg
is the bear life size,yes,COCO_train2014_000000528890.jpg
are both of these women wearing hats,no,COCO_train2014_000000397819.jpg
are these leftovers,yes,COCO_train2014_000000528892.jpg
is there snow on the mountains,yes,COCO_train2014_000000266749.jpg
is everything thrown on the floor,no,COCO_train2014_000000384231.jpg
is he holding a wooden bat,no,COCO_train2014_000000048163.jpg
is this clock part of a clock tower,yes,COCO_train2014_000000397826.jpg
is the pelican in love with the lady,no,COCO_train2014_000000135683.jpg
are these skateboarders wearing helmets,yes,COCO_train2014_000000528900.jpg
why is the banana turning black,no,COCO_train2014_000000135685.jpg
is there a stop sign next to the racing car,yes,COCO_train2014_000000528903.jpg
is there enough light in this room,yes,COCO_train2014_000000571779.jpg
have the elephants been detusked,yes,COCO_train2014_000000188552.jpg
would one of these animals eat one of the others given the opportunity,yes,COCO_train2014_000000004622.jpg
does the bear miss someone,no,COCO_train2014_000000528912.jpg
is it night time,yes,COCO_train2014_000000266777.jpg
are the lights working,yes,COCO_train2014_000000127100.jpg
has this car been detailed,yes,COCO_train2014_000000528929.jpg
could both pizzas be vegetarian,no,COCO_train2014_000000004642.jpg
can you see people,yes,COCO_train2014_000000528931.jpg
is there tea in the cup,yes,COCO_train2014_000000397860.jpg
is this a special event,no,COCO_train2014_000000528937.jpg
is this room symmetrical,yes,COCO_train2014_000000528940.jpg
can you see a knife,no,COCO_train2014_000000528944.jpg
is the cat watching tv,no,COCO_train2014_000000563178.jpg
is it day time outside,yes,COCO_train2014_000000135730.jpg
is there lettuce in the sandwich,yes,COCO_train2014_000000008884.jpg
is this battery left handed,yes,COCO_train2014_000000004662.jpg
is this a railway station,no,COCO_train2014_000000110004.jpg
are the fruits growing on a tree,no,COCO_train2014_000000135744.jpg
are these birds the same type of bird,yes,COCO_train2014_000000449701.jpg
is this a government building,no,COCO_train2014_000000135749.jpg
are they in a stream,yes,COCO_train2014_000000266825.jpg
is there more than one vase filled with flowers on the table,yes,COCO_train2014_000000528970.jpg
are these girls models,no,COCO_train2014_000000004684.jpg
is this a good meal,yes,COCO_train2014_000000262925.jpg
are the giraffes going in opposite directions,yes,COCO_train2014_000000235840.jpg
is someone using the laptop,no,COCO_train2014_000000004694.jpg
does it look like there is a lot of daylight left,yes,COCO_train2014_000000135772.jpg
does this cat seem comfortable,yes,COCO_train2014_000000044474.jpg
is anyone in the picture wearing a hat,no,COCO_train2014_000000004702.jpg
are they playing in the street,no,COCO_train2014_000000135775.jpg
are these bananas,yes,COCO_train2014_000000528992.jpg
is there an umpire pictured,yes,COCO_train2014_000000528996.jpg
are the clouds visible,yes,COCO_train2014_000000397925.jpg
does the girl have tights on,no,COCO_train2014_000000397929.jpg
does the man know the people in the picture,yes,COCO_train2014_000000004714.jpg
is this a doubles game,yes,COCO_train2014_000000004716.jpg
is the food a dessert,no,COCO_train2014_000000306621.jpg
does the boy in the back have a medical condition,yes,COCO_train2014_000000135796.jpg
does this room look freshly painted,yes,COCO_train2014_000000397941.jpg
is there a table lamp next to the sofa,yes,COCO_train2014_000000397942.jpg
are there pictures on the wall,yes,COCO_train2014_000000350313.jpg
is the photo clear,yes,COCO_train2014_000000529016.jpg
are they on the beach,no,COCO_train2014_000000529017.jpg
is this man wearing a belt,yes,COCO_train2014_000000148551.jpg
would this taste sweet,no,COCO_train2014_000000529019.jpg
are this art and craft supplies,no,COCO_train2014_000000468538.jpg
are his ears spotted,yes,COCO_train2014_000000529023.jpg
is there more than one child in the photo,yes,COCO_train2014_000000266880.jpg
is someone wearing sandals,yes,COCO_train2014_000000004739.jpg
are the plates made of paper,yes,COCO_train2014_000000266885.jpg
does that look like it used to be a teddy bear,yes,COCO_train2014_000000397959.jpg
is this in the wild,no,COCO_train2014_000000135820.jpg
is this his first day doing this sport,no,COCO_train2014_000000318768.jpg
is the bathroom empty,yes,COCO_train2014_000000266898.jpg
do these people seem to know one another,no,COCO_train2014_000000044483.jpg
is a herd of elephants shown in this picture,no,COCO_train2014_000000397974.jpg
are the zebras running away from someone,no,COCO_train2014_000000197401.jpg
is part of the giraffe obscured,yes,COCO_train2014_000000397976.jpg
is that plant real,yes,COCO_train2014_000000004761.jpg
could this be in alaska,no,COCO_train2014_000000004762.jpg
are both people wearing shoes that are good for hiking,no,COCO_train2014_000000284783.jpg
is she eating all by herself,no,COCO_train2014_000000266908.jpg
are the doors open,yes,COCO_train2014_000000266910.jpg
is the umbrella the same color,no,COCO_train2014_000000529055.jpg
is this animal a source of milk,yes,COCO_train2014_000000088176.jpg
is there a stuffed animal in the photo,no,COCO_train2014_000000266914.jpg
is the man wearing goggles,yes,COCO_train2014_000000266917.jpg
is it dim here,yes,COCO_train2014_000000462798.jpg
is this sign rusting,no,COCO_train2014_000000135849.jpg
is there a fire in this room,no,COCO_train2014_000000397997.jpg
is this kitchen refurbished,yes,COCO_train2014_000000168239.jpg
is it stormy,no,COCO_train2014_000000397999.jpg
are the giraffes moving toward the camera,no,COCO_train2014_000000004785.jpg
are these expensive,yes,COCO_train2014_000000398004.jpg
is the boarder wearing any safety gear,no,COCO_train2014_000000153716.jpg
is this a chinese dish,no,COCO_train2014_000000004794.jpg
are kites aerodynamic,yes,COCO_train2014_000000266939.jpg
is this a traditional pizza,yes,COCO_train2014_000000004796.jpg
are all of the lights on the ceiling recessed,no,COCO_train2014_000000529087.jpg
is he happy,yes,COCO_train2014_000000398017.jpg
is this a tidy environment,no,COCO_train2014_000000135875.jpg
is the lady wearing a hat,yes,COCO_train2014_000000350326.jpg
is the bird looking at the camera,no,COCO_train2014_000000135878.jpg
is there any toothpaste in the glass,yes,COCO_train2014_000000529095.jpg
is the motorcycle in the street,no,COCO_train2014_000000398025.jpg
are the men wearing sunglasses,no,COCO_train2014_000000266963.jpg
are they related,yes,COCO_train2014_000000398036.jpg
are family pictures on the wall,yes,COCO_train2014_000000135894.jpg
is the greener room tidy,no,COCO_train2014_000000004823.jpg
can the fire department use this,no,COCO_train2014_000000266968.jpg
is this a concrete floor,yes,COCO_train2014_000000197307.jpg
are these adult animals,yes,COCO_train2014_000000529117.jpg
is the kitchen empty,no,COCO_train2014_000000266976.jpg
is she wearing cowboy boots,no,COCO_train2014_000000004834.jpg
is it abnormal for this animal to be on the sidewalk,yes,COCO_train2014_000000398051.jpg
is there a dishwasher in this photo,no,COCO_train2014_000000398053.jpg
are there some people laying on the ground,yes,COCO_train2014_000000446956.jpg
is the intersection congested,no,COCO_train2014_000000320508.jpg
are the lines on either side of the bus the same,no,COCO_train2014_000000310042.jpg
is flying kites like these fun,yes,COCO_train2014_000000262951.jpg
are there more donut holes than donuts,no,COCO_train2014_000000529133.jpg
is the room neat,yes,COCO_train2014_000000266990.jpg
is there an umpire,no,COCO_train2014_000000529137.jpg
what photoshop used in this picture,yes,COCO_train2014_000000398070.jpg
is this somewhere that people go for vacation,yes,COCO_train2014_000000398071.jpg
is the mans face invisible,yes,COCO_train2014_000000267000.jpg
is the toilet lid down,yes,COCO_train2014_000000398073.jpg
did he do this on purpose,no,COCO_train2014_000000004859.jpg
are there bars on the window,no,COCO_train2014_000000088192.jpg
are the people sitting in the shade,yes,COCO_train2014_000000135938.jpg
is the child more than six years old,no,COCO_train2014_000000529155.jpg
is this a wealthy woman,no,COCO_train2014_000000267014.jpg
is this woman wearing gloves,yes,COCO_train2014_000000267015.jpg
does the womans face show,no,COCO_train2014_000000292585.jpg
is the donut whole,yes,COCO_train2014_000000398093.jpg
is these beach chairs and umbrellas on a sandy beach,no,COCO_train2014_000000267022.jpg
are the ducks walking,yes,COCO_train2014_000000000813.jpg
do the rooftops have points,yes,COCO_train2014_000000004880.jpg
are the people smiling,yes,COCO_train2014_000000398098.jpg
is the girl barefoot,no,COCO_train2014_000000398099.jpg
does the man in the gray shirt look generally bored,yes,COCO_train2014_000000267028.jpg
does the case have wheels,yes,COCO_train2014_000000004885.jpg
is something on fire,yes,COCO_train2014_000000004888.jpg
is this kitchen modern,yes,COCO_train2014_000000398105.jpg
is the girl wearing a costume,yes,COCO_train2014_000000529179.jpg
is there soap visible,yes,COCO_train2014_000000004893.jpg
are these animals native to america,no,COCO_train2014_000000284805.jpg
is a rainbow seen in the photo,no,COCO_train2014_000000267042.jpg
are there any shampoos next to the sink,yes,COCO_train2014_000000529188.jpg
are these penguins,no,COCO_train2014_000000004901.jpg
does the batter have a special number on his back,yes,COCO_train2014_000000459569.jpg
does the lady in the middle look bored,no,COCO_train2014_000000267048.jpg
did the man on the picture sign this clock,no,COCO_train2014_000000267049.jpg
is anyone in the bed,yes,COCO_train2014_000000398124.jpg
is this a pasture,yes,COCO_train2014_000000135982.jpg
are there any fruits here,no,COCO_train2014_000000267055.jpg
is the skier on the ground,yes,COCO_train2014_000000135984.jpg
is the image old,no,COCO_train2014_000000398130.jpg
is this a new stove,yes,COCO_train2014_000000529203.jpg
can you see fruit,no,COCO_train2014_000000532635.jpg
would the mans reaction be normal for this type of facility,yes,COCO_train2014_000000135989.jpg
is the pizza open,yes,COCO_train2014_000000267067.jpg
is the guy talking on the phone,no,COCO_train2014_000000135996.jpg
is the ocean clear,yes,COCO_train2014_000000494966.jpg
are there windows on the building,yes,COCO_train2014_000000398142.jpg
is there a beach in this scene,no,COCO_train2014_000000000821.jpg
is the elephant a male,no,COCO_train2014_000000136002.jpg
is there a fork,no,COCO_train2014_000000004931.jpg
is this a modern style of television,no,COCO_train2014_000000357921.jpg
would the taxi need to move if there was a fire nearby,yes,COCO_train2014_000000392971.jpg
is their lighting in the picture,yes,COCO_train2014_000000267082.jpg
did this person pose for the photo,no,COCO_train2014_000000529227.jpg
are these people on the same team,no,COCO_train2014_000000529229.jpg
is this a home,yes,COCO_train2014_000000331868.jpg
are the trucks brake lights on,yes,COCO_train2014_000000222755.jpg
is this a little lamb,yes,COCO_train2014_000000004947.jpg
did somebody help this girl fix her hair,yes,COCO_train2014_000000015544.jpg
is this their house,no,COCO_train2014_000000529240.jpg
has the older truck been well maintained mechanically,yes,COCO_train2014_000000136026.jpg
are the tusks long,yes,COCO_train2014_000000004956.jpg
is this an elderly man,yes,COCO_train2014_000000398175.jpg
are there a large amount of types of apples,yes,COCO_train2014_000000136032.jpg
is the fire hydrant red,no,COCO_train2014_000000398177.jpg
is there a black suitcase in the photo,no,COCO_train2014_000000267106.jpg
is the person in the blue shirt texting,yes,COCO_train2014_000000241126.jpg
is there any street work going on,yes,COCO_train2014_000000004968.jpg
is he jaywalking,yes,COCO_train2014_000000529258.jpg
is this mostly a young crowd,yes,COCO_train2014_000000267116.jpg
is the cat young,yes,COCO_train2014_000000529261.jpg
is there a protective coating of plastic on the refrigerator,no,COCO_train2014_000000004978.jpg
is this the queen river,yes,COCO_train2014_000000398200.jpg
are these people in their pajamas,yes,COCO_train2014_000000529273.jpg
does this parlor have warm colors,yes,COCO_train2014_000000398202.jpg
is the bird banded,yes,COCO_train2014_000000529277.jpg
is the truck near trees,yes,COCO_train2014_000000267136.jpg
is he wearing a hat,yes,COCO_train2014_000000004993.jpg
is this person having a nightmare,no,COCO_train2014_000000529283.jpg
is this a monster wave,no,COCO_train2014_000000501923.jpg
could the child have been just bathed,yes,COCO_train2014_000000088214.jpg
will you be turning left on a oneway street,no,COCO_train2014_000000398214.jpg
is there a truck in this picture,yes,COCO_train2014_000000066369.jpg
is this man tanned,yes,COCO_train2014_000000039447.jpg
does this animal have claws,no,COCO_train2014_000000005005.jpg
are they on sand,no,COCO_train2014_000000136078.jpg
is someone moving in,no,COCO_train2014_000000398225.jpg
is the toilet lid up,yes,COCO_train2014_000000005010.jpg
is there any pizza on the table,yes,COCO_train2014_000000529300.jpg
could they boys father have given the boy the truck,yes,COCO_train2014_000000398229.jpg
are the men employed,yes,COCO_train2014_000000529303.jpg
is there any snow on the trees in this picture,yes,COCO_train2014_000000525124.jpg
is the maroon car a recent model,no,COCO_train2014_000000005018.jpg
is the horse in a competition,yes,COCO_train2014_000000008896.jpg
is the woman wearing makeup,yes,COCO_train2014_000000529310.jpg
is the wastebasket full,no,COCO_train2014_000000066373.jpg
is there a magazine on the coffee table,no,COCO_train2014_000000005028.jpg
are passengers likely to be loading soon,no,COCO_train2014_000000529317.jpg
are the cows skinny,yes,COCO_train2014_000000267174.jpg
is this an adults birthday party,yes,COCO_train2014_000000267176.jpg
does this man look like he might be a politician,yes,COCO_train2014_000000529322.jpg
are you allowed to use your foot in ultimate,yes,COCO_train2014_000000000839.jpg
is the animal happy,no,COCO_train2014_000000136111.jpg
is this a black cat,no,COCO_train2014_000000262984.jpg
is there a skyscraper in the background,no,COCO_train2014_000000398260.jpg
is the area snowy,yes,COCO_train2014_000000353694.jpg
is the man wearing a shirt,no,COCO_train2014_000000131913.jpg
is the cat running,no,COCO_train2014_000000136123.jpg
are there ripples in the water,yes,COCO_train2014_000000529340.jpg
is the dog sniffing the flowers,yes,COCO_train2014_000000398270.jpg
are there any wine glasses next to the pizza,no,COCO_train2014_000000529345.jpg
does the dog have short hair,no,COCO_train2014_000000136132.jpg
are there clouds,yes,COCO_train2014_000000267205.jpg
is there room for your feet if you were sitting at the computer on a chair,no,COCO_train2014_000000529350.jpg
is the man riding in the sea,no,COCO_train2014_000000398279.jpg
do the students have laptops,yes,COCO_train2014_000000529352.jpg
can you see trees in the picture,yes,COCO_train2014_000000529353.jpg
is she playing tennis in the rain,yes,COCO_train2014_000000267210.jpg
is someone sunbathing in the middle of a park,yes,COCO_train2014_000000398285.jpg
is this person dressed as a professional player,no,COCO_train2014_000000398287.jpg
is the animal standing on a hillside,yes,COCO_train2014_000000529360.jpg
is the woman cooking a meal,yes,COCO_train2014_000000398289.jpg
are there any drippings on the ground,yes,COCO_train2014_000000398290.jpg
is there smoke coming out of the engine,yes,COCO_train2014_000000529365.jpg
is this in a motorized vehicle,no,COCO_train2014_000000136153.jpg
does this look like a competition,yes,COCO_train2014_000000005083.jpg
is the building high,yes,COCO_train2014_000000267229.jpg
is anyone in the picture wearing jeans,yes,COCO_train2014_000000005086.jpg
are they wearing baseball hats,yes,COCO_train2014_000000576286.jpg
does this bear look angry,yes,COCO_train2014_000000529379.jpg
are the umbrellas open,yes,COCO_train2014_000000005094.jpg
is this disorganized,no,COCO_train2014_000000529383.jpg
was this taken in europe,no,COCO_train2014_000000136168.jpg
is the wood shown mahogany,yes,COCO_train2014_000000437756.jpg
is there a mountain in the picture,yes,COCO_train2014_000000267242.jpg
can the animals graze in this area,yes,COCO_train2014_000000005099.jpg
is the dog a poodle,no,COCO_train2014_000000529389.jpg
is that a bathtub he is riding in,no,COCO_train2014_000000529391.jpg
are there pots in this photo,yes,COCO_train2014_000000546984.jpg
are any lights on,yes,COCO_train2014_000000110019.jpg
does the dog have big ears,yes,COCO_train2014_000000445351.jpg
does the giraffe have whiskers,yes,COCO_train2014_000000546985.jpg
is this tree branch laying on its side,yes,COCO_train2014_000000299438.jpg
is this a magazine,yes,COCO_train2014_000000005113.jpg
are the traffic lights working,yes,COCO_train2014_000000267259.jpg
could this be livestock,no,COCO_train2014_000000267260.jpg
is this a public bathroom,no,COCO_train2014_000000262997.jpg
is this uncooked,no,COCO_train2014_000000529408.jpg
does this look like something to be grateful for,no,COCO_train2014_000000529409.jpg
does this baby look surprised,no,COCO_train2014_000000267266.jpg
is that an old pit bull,no,COCO_train2014_000000529411.jpg
is that an island,no,COCO_train2014_000000104919.jpg
is this woman a talented athlete,yes,COCO_train2014_000000305687.jpg
are both girls using cell phones,no,COCO_train2014_000000131927.jpg
is this purse red,yes,COCO_train2014_000000398349.jpg
is he going to hit the ball,yes,COCO_train2014_000000005139.jpg
is all the grass cut,no,COCO_train2014_000000415918.jpg
is the cat sitting on a purse,no,COCO_train2014_000000005142.jpg
has the batter already his the ball,no,COCO_train2014_000000267289.jpg
is this an ocean,yes,COCO_train2014_000000267290.jpg
is this room lit like a movie theater would be while watching a movie,no,COCO_train2014_000000378872.jpg
is this from mcdonalds,no,COCO_train2014_000000005151.jpg
did the batter hit the ump with the bat,no,COCO_train2014_000000005152.jpg
have the scissors already cut the yarn,no,COCO_train2014_000000022704.jpg
is the kite stuck in the tree,yes,COCO_train2014_000000005156.jpg
will the baby successfully eat this,no,COCO_train2014_000000136229.jpg
is this a large desk,yes,COCO_train2014_000000136230.jpg
are these animals touching each other,no,COCO_train2014_000000219313.jpg
is this too much food for breakfast,no,COCO_train2014_000000136232.jpg
are the carrots the same length,no,COCO_train2014_000000136233.jpg
are the photographs colors the same as real life,no,COCO_train2014_000000109119.jpg
are those belt items for survival,no,COCO_train2014_000000005165.jpg
is the street in this image filled with traffic,yes,COCO_train2014_000000398382.jpg
is this a major league baseball game,yes,COCO_train2014_000000136240.jpg
is the man handsome,yes,COCO_train2014_000000136241.jpg
is the refrigerator door closed,yes,COCO_train2014_000000005172.jpg
does this person have a decent sized dvd collection,yes,COCO_train2014_000000136245.jpg
is this a new bus,no,COCO_train2014_000000005174.jpg
is this a shopping mall,no,COCO_train2014_000000241161.jpg
did the plane take off,yes,COCO_train2014_000000197471.jpg
are the sheep behaving,yes,COCO_train2014_000000398397.jpg
is the elephant crossing a river,no,COCO_train2014_000000449718.jpg
is the water muddy,yes,COCO_train2014_000000532644.jpg
is this a large bathroom,no,COCO_train2014_000000136260.jpg
is this stew,yes,COCO_train2014_000000529477.jpg
is the man cooking food in the microwave,no,COCO_train2014_000000398406.jpg
are skier facing the same direction,yes,COCO_train2014_000000136267.jpg
does the passenger have a shirt on,yes,COCO_train2014_000000005198.jpg
is this room cluttered,yes,COCO_train2014_000000398419.jpg
is this a live animal,no,COCO_train2014_000000437774.jpg
is the teddy bear plastic,no,COCO_train2014_000000267350.jpg
is he a professional,no,COCO_train2014_000000398426.jpg
is this person ready for halloween,yes,COCO_train2014_000000306703.jpg
is the jump in front of the horse a solid color,no,COCO_train2014_000000529500.jpg
is this a real house,no,COCO_train2014_000000136286.jpg
is this jungle thick,yes,COCO_train2014_000000529503.jpg
are the sheets a solid color,no,COCO_train2014_000000005219.jpg
is the food in the middle of a large plate,yes,COCO_train2014_000000529511.jpg
is this a police motorcycle,yes,COCO_train2014_000000494968.jpg
does this man look ready to go swimming,no,COCO_train2014_000000445355.jpg
is it safe to jump in,no,COCO_train2014_000000136302.jpg
are there eggs on this sandwich,no,COCO_train2014_000000415933.jpg
are there candles in the background,yes,COCO_train2014_000000398448.jpg
is the pizza whole,no,COCO_train2014_000000568851.jpg
are all the bananas ripe,yes,COCO_train2014_000000529524.jpg
are there many buildings in the picture,yes,COCO_train2014_000000005237.jpg
is this his wife,no,COCO_train2014_000000136310.jpg
can this man go for a swim,no,COCO_train2014_000000136312.jpg
is this in the winter,no,COCO_train2014_000000284863.jpg
are these animals in a jungle,no,COCO_train2014_000000529532.jpg
is the man riding a snowboard,yes,COCO_train2014_000000398463.jpg
is there a boat in motion in the photo,yes,COCO_train2014_000000136323.jpg
are all of the people adults,yes,COCO_train2014_000000568854.jpg
is this a clean kitchen,yes,COCO_train2014_000000529542.jpg
is the guy wearing a helmet,yes,COCO_train2014_000000005256.jpg
are the zebra grazing,yes,COCO_train2014_000000372247.jpg
would a dog want to pee on the yellow object,yes,COCO_train2014_000000136338.jpg
is the man wearing sunglasses,yes,COCO_train2014_000000529555.jpg
is this a ski tournament,yes,COCO_train2014_000000110105.jpg
are they over the age of 40,no,COCO_train2014_000000267417.jpg
is the freezer on the top of the refrigerator,no,COCO_train2014_000000529562.jpg
is the toilet seat down,yes,COCO_train2014_000000005277.jpg
is an italian food pictured,yes,COCO_train2014_000000267422.jpg
are the giraffes eyes open,yes,COCO_train2014_000000539563.jpg
is the man cold,yes,COCO_train2014_000000046195.jpg
is this a commercial airliner,no,COCO_train2014_000000525168.jpg
